date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2007-08-28,617,07ecd5542b9fc33e07d813bb620ce68d0bbf1142,fe4e6c68d9e9a942aa1feaacd41a0db5dce81fba,"[]","[]","[]","[]","[]",0,0,0,0,0,32,44,=J618+K618+L618+M618+N618,=O618+P618,=((Q618/(R618+R617)))*100,,0,,"[]"
2007-09-04,618,ff77b3e5ef93a612a309c0c2318f276f8b42eaeb,07ecd5542b9fc33e07d813bb620ce68d0bbf1142,"[]","[]","[{name:org.apache.mina.http.codec,added:[org.apache.mina.http.util]}]","[]","[]",0,0,1,0,0,32,45,=J619+K619+L619+M619+N619,=O619+P619,=((Q619/(R619+R618)))*100,,0,,"[]"
2007-09-04,619,a5111a458c13df2af835876f576a8922bc9729d5,ff77b3e5ef93a612a309c0c2318f276f8b42eaeb,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J620+K620+L620+M620+N620,=O620+P620,=((Q620/(R620+R619)))*100,,0,,"[]"
2007-09-04,620,fd4f3981c37843025c1db769c98d7a8a9da5e539,a5111a458c13df2af835876f576a8922bc9729d5,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J621+K621+L621+M621+N621,=O621+P621,=((Q621/(R621+R620)))*100,,0,MINA-429,"[]"
2007-09-04,621,88f6d1a92441a5306d7bcbb4f59f7a746ebf1b21,fd4f3981c37843025c1db769c98d7a8a9da5e539,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J622+K622+L622+M622+N622,=O622+P622,=((Q622/(R622+R621)))*100,,0,,"[]"
2007-09-04,622,2b11166136bda74a65cad7856043553a348e63ec,88f6d1a92441a5306d7bcbb4f59f7a746ebf1b21,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J623+K623+L623+M623+N623,=O623+P623,=((Q623/(R623+R622)))*100,,0,MINA-431,"[]"
2007-09-04,623,58ecde490493a504ae32bc543af8ee7de993ab10,2b11166136bda74a65cad7856043553a348e63ec,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J624+K624+L624+M624+N624,=O624+P624,=((Q624/(R624+R623)))*100,,0,,"[]"
2007-09-04,624,5d5ae74b587af6b553936ebef6406d79f84d7682,58ecde490493a504ae32bc543af8ee7de993ab10,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J625+K625+L625+M625+N625,=O625+P625,=((Q625/(R625+R624)))*100,,0,,"[]"
2007-09-04,625,1e9cea5a1655f9cad9c692aca0b1ddf57fa3fa4f,5d5ae74b587af6b553936ebef6406d79f84d7682,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J626+K626+L626+M626+N626,=O626+P626,=((Q626/(R626+R625)))*100,,0,,"[]"
2007-09-05,626,89e8000b93ffbeb09c5e62a89dfb5fe890de42a0,1e9cea5a1655f9cad9c692aca0b1ddf57fa3fa4f,"[]","[]","[]","[]","[]",0,0,0,0,0,32,45,=J627+K627+L627+M627+N627,=O627+P627,=((Q627/(R627+R626)))*100,,0,,"[]"
